"chamber","month","year","leaf","type","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","xsi","Delta","Ci.Ca","gm","gm.bar.1.","id","temp","ID","drydown","Cc"
"ch06","Feb",2014,"sun","high",13.7197944,0.111774397,182.9954391,1.403667133,1.291518954,25.58115578,"15.35230014",7.900352019,0.46685185,0.149965885,0.147610903,"q","elevated","sun-high","control",91.5093361106434
"ch06","Feb",2014,"sun","high",13.65060074,0.111225109,183.3505722,1.361000419,1.258276363,25.46486473,"15.23963205",9.897274271,0.467581877,0.219503646,0.216058629,"q","elevated","sun-high","control",121.162080169212
"ch06","Oct",2013,"shade","high",16.91059786,0.169206046,186.36784,3.446848713,2.121233478,27.72649765,"12.39620126",12.40416734,0.512203625,0.478931403,0.474422593,"hh","elevated","shade-high","control",151.058821309488
"ch06","Apr",2014,"sun","high",6.944187962,0.043070824,135.6572528,0.542438225,1.260625451,24.62858772,"23.85896838",5.842474896,0.337067883,0.087794277,0.086855553,"c","elevated","sun-high","control",56.5611180713092
"ch06","Jan",2014,"sun","high",7.803629396,0.058594886,173.3953679,1.584573143,2.68982611,33.96530914,"13:11:00",24.02291454,0.43,0.108483,0.107,"w","elevated","sun-high","control",101.461245539815
"ch06","Jan",2014,"sun","high",7.9077055,0.061375527,178.238278,1.874100418,3.039222713,34.67167664,"13:05:00",24.67125977,0.443,0.167908645,0.166,"w","elevated","sun-high","control",131.142992941866
"ch06","Mar",2014,"shade","high",12.41111009,0.14071136,241.0061684,1.511206057,1.122985661,23.85701561,"17.44024439",10.65810252,0.611996862,0.119982658,0.117589598,"j","elevated","shade-high","control",137.565302054132
"ch06","Mar",2014,"shade","low",8.99711754,0.084836666,218.4794885,0.898061815,1.085241359,24.1597023,"20.01492454",10.0737331,0.549141803,0.101067392,0.099060012,"j","elevated","shade-low","control",129.45851584049
"ch06","Jan",2014,"shade","high",19.72984118,0.293651746,247.8743964,6.035427681,2.201966001,34.08750534,"14:09:00",11.40398172,0.659,0.238440542,0.235,"w","elevated","shade-high","control",165.129067042378
"ch06","Mar",2014,"shade","high",12.28904243,0.118788623,216.7396958,1.321397963,1.154723927,23.91859627,"17.27315219",11.37955195,0.550351104,0.173650632,0.170177783,"j","elevated","shade-high","control",145.970921229689
"ch06","Jan",2014,"sun","high",7.807536875,0.058620139,172.8292072,1.678393648,2.84700049,34.34696198,"13:09:00",25.53930435,0.429,0.09795097,0.097,"w","elevated","sun-high","control",93.1205848657852
"ch06","Mar",2014,"shade","low",9.144682314,0.083800478,213.2673469,0.866888133,1.060127715,24.11832428,"19.58900137",13.25175349,0.536575964,0.255893548,0.250803222,"j","elevated","shade-low","control",177.531071462528
"ch06","Jan",2014,"sun","high",7.972650428,0.059963157,172.2596838,1.778501454,2.950702739,34.51944733,"13:07:00",25.26900255,0.428,0.158521335,0.156,"w","elevated","sun-high","control",121.965820024503
"ch06","Mar",2014,"shade","low",9.124520432,0.083657661,213.4854372,0.874364766,1.07105226,24.14818954,"19.62145352",11.82004106,0.536884757,0.157790406,0.154650507,"j","elevated","shade-low","control",155.658598019423
"ch06","Mar",2014,"shade","low",9.046552771,0.082692047,213.1051038,0.862184214,1.068279394,24.07261467,"19.63091411",14.55094955,0.535800675,0.582417499,0.57080909,"j","elevated","shade-low","control",197.572341157166
"ch07","Mar",2014,"sun","high",10.51865944,0.094637866,202.0969783,1.592546277,1.719190566,28.48448944,"16.65554593",12.71153659,0.513916393,0.367331366,0.360436618,"l","ambient","sun-high","control",173.461635899101
"ch07","Oct",2013,"shade","low",8.776565305,0.120784206,251.3108506,2.091856278,1.783250496,23.92918777,"22.98818481",17.47759918,0.659809678,1.056198263,1.047239694,"hh","ambient","shade-low","control",243.001269328704
"ch07","Mar",2014,"sun","high",10.51887418,0.093471696,199.7982559,1.611112516,1.759476228,28.75464249,"16.58467",12.19114577,0.507955073,0.306326517,0.300579611,"l","ambient","sun-high","control",165.459491228184
"ch07","Mar",2014,"sun","high",10.61959895,0.105380851,218.5517172,1.718592893,1.671471369,28.58337212,"17.17756353",10.8560599,0.555904165,0.146913457,0.144153542,"l","ambient","sun-high","control",146.266991437948
"ch07","Oct",2013,"shade","low",8.848119508,0.121173107,250.8043845,2.0699011,1.759167445,23.79921722,"23.16144147",14.17385128,0.658533521,0.152163886,0.150884478,"hh","ambient","shade-low","control",192.655767633052
"ch07","Dec",2013,"sun","high",17.10234097,0.210141034,214.1497261,4.437144177,2.190609766,30.37612152,"11.91367874",12.67755622,0.58997257,0.355756125,0.356266856,"dd","ambient","sun-high","control",166.076510298023
"ch07","Oct",2013,"shade","high",13.3691651,0.17552505,234.6217704,2.905365082,1.734170068,24.25906181,"15.33495508",15.44694472,0.631744508,0.401051825,0.397691749,"hh","ambient","shade-high","control",201.286514788085
"ch07","Oct",2013,"shade","low",8.817281567,0.120744044,250.5390041,2.077499609,1.771307004,23.93128395,"23.04513801",15.57162905,0.658211712,0.24090676,0.238884014,"hh","ambient","shade-low","control",213.938613280747
"ch07","Dec",2013,"sun","high",17.09700974,0.210623536,214.3402466,4.461240479,2.197552139,30.44074631,"11.94516759",11.87855023,0.590685662,0.285986314,0.286392813,"dd","ambient","sun-high","control",154.557631478075
"ch07","Feb",2014,"sun","high",13.60097878,0.169653441,253.3136,1.179859899,0.731,21.22817612,"15.94515063",11.37733759,0.646342047,0.128852565,0.127141099,"p","ambient","sun-high","control",147.759016899539
"ch07","Dec",2013,"sun","high",17.01868575,0.210558947,215.2768298,4.440073527,2.188115881,30.35101128,"11.96024653",12.60610592,0.592744593,0.340187072,0.340675842,"dd","ambient","sun-high","control",165.249397393633
"ch07","Feb",2014,"shade","low",11.22249635,0.116952052,230.6019,1.134154049,1.004,20.88029861,"17.79806776",12.72890554,0.584438984,0.174813593,0.172443339,"p","ambient","shade-low","control",166.404967957078
"ch07","Feb",2014,"shade","low",11.34406739,0.120423523,233.0777,1.172824559,1.009,20.88803482,"17.51885012",13.41861642,0.591060453,0.201756599,0.199016283,"p","ambient","shade-low","control",176.851200117337
"ch07","Mar",2014,"sun","high",10.50967133,0.094634316,201.9804446,1.675246338,1.806730805,29.08782005,"17.21888535",11.43285793,0.513407378,0.220216985,0.216090716,"l","ambient","sun-high","control",154.256281407047
"ch07","Jan",2014,"sun","high",12.10920477,0.078421527,137.1373467,0.874196295,1.133032661,23.22445107,"10:11:40",17.86842081,0.347,0.314029421,0.31,"t","ambient","sun-high","control",98.5766133411979
"ch07","Jan",2014,"sun","high",12.59719779,0.082638718,139.5066439,0.843926212,1.039809125,22.76327515,"10:13:40",17.10179927,0.354,0.219026173,0.216,"t","ambient","sun-high","control",81.9920664526736
"ch07","Oct",2013,"shade","high",13.36779056,0.177489412,236.2406165,2.876482935,1.699439991,24.04685974,"15.44059676",13.62920243,0.635917295,0.219482305,0.217638228,"hh","ambient","shade-high","control",175.334610614924
"ch07","Oct",2013,"shade","high",13.34769488,0.179135741,237.6410342,2.84539897,1.6669469,23.83860588,"15.33180594",14.1665733,0.639754763,0.244004724,0.241946649,"hh","ambient","shade-high","control",182.938425737387
"ch07","Jan",2014,"shade","high",22.14938686,0.299744149,238.0057754,3.526514706,1.287354036,23.5239296,"9:47:40",9.687820763,0.638,0.239132356,0.236,"t","ambient","shade-high","control",145.381810870499
"ch07","Jan",2014,"shade","high",22.12905171,0.303329347,239.6223504,3.522346432,1.272234797,23.41871071,"9:49:40",9.682272303,0.642,0.20894867,0.206,"t","ambient","shade-high","control",133.715709740359
"ch07","Jan",2014,"shade","high",22.1983196,0.306495126,240.4334,3.520560693,1.259840554,23.3328743,"9:51:40",9.669900392,0.644,0.265855934,0.263,"t","ambient","shade-high","control",156.935848277118
"ch07","Oct",2013,"shade","low",8.733820495,0.121088404,252.2224082,2.122870278,1.8050544,24.06755829,"23.96416925",14.95525316,0.661921543,0.186084175,0.184507642,"hh","ambient","shade-low","control",205.287624546312
"ch07","Oct",2013,"sun","high",13.18403059,0.102651934,151.0109906,2.032919391,2.024610486,25.1015873,"15.25819157",9.819020046,0.406600872,0.346743216,0.343811303,"hh","ambient","sun-high","control",112.988529073312
"ch07","Oct",2013,"sun","high",13.12473634,0.101604673,150.0135529,1.990257585,2.002515608,24.93778419,"15.39222811",11.19613772,0.403863676,0.74762079,0.741201945,"hh","ambient","sun-high","control",132.458213996169
"ch07","Oct",2013,"sun","high",13.00792182,0.101880205,152.6468673,1.975963054,1.983424228,24.81676483,"15.27933635",8.60153758,0.410792149,0.228071918,0.226089649,"hh","ambient","sun-high","control",95.6125689345169
"ch07","Oct",2013,"sun","high",13.23954631,0.102305142,149.5905614,1.999588501,1.998885733,24.92017746,"15.27605829",8.086931586,0.402736686,0.214758974,0.212889,"hh","ambient","sun-high","control",87.9421652309999
"ch07","Oct",2013,"sun","high",13.32817607,0.104413843,152.1156917,2.049250285,2.00799564,25.02011871,"15.02845304",11.19226575,0.409731019,0.681270914,0.675440682,"hh","ambient","sun-high","control",132.55199714603
"ch07","Dec",2013,"shade","low",12.5658221,0.218403309,263.5322502,4.197570783,2.000517957,29.93712807,"16.31023298",15.09336667,0.708294402,0.266920775,0.267186694,"dd","ambient","shade-low","control",216.455277266739
"ch07","Dec",2013,"shade","low",12.77383512,0.222402388,263.5662233,4.260078814,1.996334034,29.94534874,"16.22462791",17.10422554,0.708477004,0.776576178,0.777345861,"dd","ambient","shade-low","control",247.11730884463
"ch07","Dec",2013,"sun","high",16.87459822,0.208246115,214.7374427,4.488751892,2.233797988,30.6355114,"12.00345034",12.34518815,0.591369258,0.319299317,0.319765968,"dd","ambient","sun-high","control",161.888603627789
"ch07","Dec",2013,"sun","high",16.97478627,0.21039617,215.0885442,4.49604877,2.216432829,30.55856895,"11.97868946",11.93747765,0.592738473,0.286031886,0.28644241,"dd","ambient","sun-high","control",155.742761086854
"ch07","Apr",2014,"shade","high",18.8509395,0.274282846,246.1320299,3.275416779,1.295258234,24.99888802,"9.5290272",14.43715742,0.662393401,0.315035569,0.310551886,"d","ambient","shade-high","control",186.294534217092
"ch07","Apr",2014,"shade","high",18.91564249,0.278907401,247.4810291,3.298830785,1.284600657,24.97942352,"9.49993426",14.59586139,0.666224872,0.321233173,0.31670218,"d","ambient","shade-high","control",188.596567344862
"ch07","Apr",2014,"shade","low",11.22054895,0.191115691,283.9693937,2.493143433,1.377541758,25.08042908,"16.05928669",17.66876753,0.726697936,0.340258441,0.335409497,"d","ambient","shade-low","control",250.992845294548
"ch07","Apr",2014,"shade","low",11.45252215,0.196394269,284.3514524,2.467951357,1.329866627,24.73013878,"15.94111946",18.80219357,0.728428391,0.667170169,0.65765447,"d","ambient","shade-low","control",267.185633719639
"ch07","Apr",2014,"shade","low",11.36654288,0.194975293,284.5133286,2.511730421,1.362648833,24.85087395,"15.91431091",18.04198081,0.728327492,0.39941211,0.393697145,"d","ambient","shade-low","control",256.055145697133
"ch07","Apr",2014,"shade","low",11.45355558,0.193444975,282.809095,2.54744439,1.392237859,24.95713425,"15.90554295",17.03611406,0.724083095,0.271184734,0.26729385,"d","ambient","shade-low","control",240.573842996471
"ch07","Feb",2014,"sun","high",12.9318363,0.104610393,185.1354,0.901256889,0.885,22.29923058,"15.96314782",12.12229198,0.470751327,0.408723438,0.403281938,"p","ambient","sun-high","control",153.495823950045
"ch07","Feb",2014,"sun","high",12.91549089,0.106281684,188.4379,0.907949627,0.878,22.35770988,"15.94201515",13.4953716,0.479235922,0.924285565,0.911970498,"p","ambient","sun-high","control",174.464414554514
"ch07","Mar",2014,"shade","low",8.627516665,0.106040333,253.3508691,1.822436273,1.764343888,28.08226967,"20.67101473",14.11238059,0.638298085,0.177139906,0.17384399,"l","ambient","shade-low","control",204.646334589295
"ch07","Oct",2013,"shade","high",13.18128958,0.169933184,232.352936,2.925029228,1.79943297,24.6304493,"15.66952317",11.07433893,0.625341603,0.141336699,0.140147161,"hh","ambient","shade-high","control",139.091315534391
"ch07","Oct",2013,"shade","high",13.33945497,0.173201817,233.1224958,2.92228248,1.766038191,24.44463539,"15.34611462",13.48148123,0.627737105,0.222858116,0.220983737,"hh","ambient","shade-high","control",173.266228460829
"ch07","Jan",2014,"shade","high",21.81235129,0.294876542,238.3520147,3.544683387,1.312981066,23.71580124,"9:43:40",9.77763963,0.638,0.222070577,0.219,"t","ambient","shade-high","control",140.129406443347
"ch07","Jan",2014,"shade","high",22.04365531,0.296274638,237.2453327,3.53859157,1.305233215,23.65229225,"9:45:40",9.716501348,0.636,0.224441955,0.222,"t","ambient","shade-high","control",139.029937499045
"ch07","Feb",2014,"shade","high",17.6644828,0.241145999,252.827,2.198144702,0.983,21.00598335,"12.09606183",12.97184886,0.659210954,0.204771982,0.202010733,"p","ambient","shade-high","control",166.562841068335
"ch07","Feb",2014,"shade","low",10.46879904,0.110633048,234.3575,1.056826204,0.986,20.99337196,"19.6580606",12.57041962,0.592131963,0.151842995,0.149786809,"p","ambient","shade-low","control",165.412607020248
"ch07","Jan",2014,"shade","low",10.36333401,0.19838042,302.3395243,2.22974908,1.19084442,23.08371162,"9:19:40",21.26759163,0.76,0.159916773,0.158,"t","ambient","shade-low","control",237.534977437364
"ch07","Jan",2014,"shade","low",10.36962747,0.193354837,300.3058892,2.183750819,1.194628673,23.07200241,"9:21:40",21.29558214,0.755,0.14005199,0.138,"t","ambient","shade-low","control",226.264617312325
"ch07","Jan",2014,"shade","low",10.32288915,0.191394513,299.9585865,2.17242662,1.199779836,23.10234833,"9:23:40",21.21021004,0.754,0.295061644,0.291,"t","ambient","shade-low","control",264.97305259577
"ch07","Jan",2014,"shade","low",10.36293722,0.190465644,299.1822578,2.171660538,1.204773862,23.14587975,"9:25:40",21.31241139,0.752,0.228573861,0.226,"t","ambient","shade-low","control",253.844889937102
"ch07","Jan",2014,"shade","low",10.32703287,0.189125574,298.9993044,2.154015584,1.202955814,23.13200378,"9:27:40",21.39574048,0.751,0.163613906,0.162,"t","ambient","shade-low","control",235.880996656647
"ch07","Jan",2014,"sun","high",10.7146267,0.075199869,158.8367106,0.945685796,1.276652967,23.68221092,"10:05:40",20.3612871,0.399,0.202734812,0.2,"t","ambient","sun-high","control",105.986257368515
"ch07","Jan",2014,"sun","high",11.25315776,0.074583069,144.4292389,0.904827143,1.23137412,23.53956604,"10:07:40",19.54211123,0.364,0.157851989,0.156,"t","ambient","sun-high","control",73.139939149713
"ch07","Jan",2014,"sun","high",11.75281791,0.076029462,137.6330009,0.883089442,1.179570005,23.36608887,"10:09:40",18.68867654,0.348,0.246881923,0.244,"t","ambient","sun-high","control",90.0279848373213
"ch07","Apr",2014,"shade","high",18.68284078,0.262288962,242.7479596,3.156191966,1.300570264,24.8555584,"9.605619325",13.63217302,0.652345613,0.274646716,0.270733421,"d","ambient","shade-high","control",174.722967158437
"ch07","Apr",2014,"shade","high",18.7733981,0.267890846,244.2519086,3.222538509,1.302239168,24.9590168,"9.570954544",14.60404918,0.656870935,0.336753876,0.331956697,"d","ambient","shade-high","control",188.503780848681
"ch07","Feb",2014,"shade","high",17.56033586,0.234319396,250.149,2.195816616,1.008,21.16363907,"12.18599444",13.73607021,0.652085398,0.241398044,0.238141405,"p","ambient","shade-high","control",177.404682900231
"ch07","Apr",2014,"sun","high",9.743075905,0.061338891,131.8321127,0.973914474,1.60666893,25.02570915,"19.67865054",10.10276542,0.331632618,1.037428049,1.022773821,"d","ambient","sun-high","control",122.440544856436
"ch07","Mar",2014,"shade","high",12.9135383,0.149924137,239.6030595,2.508439979,1.743068072,28.05879784,"16.53140595",13.77647676,0.610469745,0.260993211,0.256147088,"l","ambient","shade-high","control",190.124614254158
"ch07","Dec",2013,"shade","high",22.19426591,0.357004261,232.512168,6.284120148,1.913575804,30.06854057,"9.23132672",12.31463827,0.660918898,0.292419939,0.292735719,"dd","ambient","shade-high","control",156.613561407376
"ch07","Dec",2013,"shade","high",22.26027368,0.363845397,234.1487066,6.258633577,1.874485542,29.88380051,"9.200676843",13.42321953,0.665720004,0.356802614,0.357186828,"dd","ambient","shade-high","control",171.760504253478
"ch07","Dec",2013,"shade","high",22.27004884,0.371256712,236.0503912,6.286256829,1.849600053,29.79528809,"9.176039345",13.68982222,0.671318881,0.367783704,0.368182668,"dd","ambient","shade-high","control",175.498364022635
"ch07","Dec",2013,"shade","high",22.37089469,0.371525274,235.457116,6.361366072,1.870273202,29.92952728,"9.147643137",12.75014666,0.66980341,0.307184822,0.307485946,"dd","ambient","shade-high","control",162.63159505027
"ch07","Dec",2013,"shade","high",22.44488777,0.37539643,235.8614394,6.414330151,1.868450622,29.95745659,"9.1308081",13.32576591,0.671421232,0.343404397,0.343749452,"dd","ambient","shade-high","control",170.501508175823
"ch07","Dec",2013,"shade","low",12.45109784,0.213074495,262.3757577,4.107501847,2.003176244,29.90153503,"16.44175274",15.78751209,0.70475164,0.355092806,0.355461117,"dd","ambient","shade-low","control",227.311409367356
"ch07","Apr",2014,"shade","high",18.33023645,0.263717379,244.8448608,3.220100882,1.319861253,25.03351784,"9.698865688",14.09151096,0.659253841,0.288897296,0.284811304,"d","ambient","shade-high","control",181.39588878193
"ch07","Apr",2014,"shade","high",18.97309137,0.25565931,236.8821617,3.129590785,1.320027849,24.92710304,"9.591584781",14.13938928,0.638172396,0.338681726,0.333891788,"d","ambient","shade-high","control",180.861745145255
"ch07","Apr",2014,"sun","high",9.482878051,0.059288082,130.921534,0.92025578,1.569920465,24.85827446,"20.20789835",9.321765988,0.328869498,0.460656315,0.454104451,"d","ambient","sun-high","control",110.335952640934
"ch07","Apr",2014,"sun","high",9.476995034,0.059521587,131.9804713,0.935867554,1.590017141,24.95479393,"20.28404325",8.807117224,0.331533902,0.321252383,0.316735795,"d","ambient","sun-high","control",102.480316482471
"ch07","Apr",2014,"sun","high",9.644614969,0.060437476,130.9332575,0.958379247,1.604108848,25.02629089,"19.92640966",8.95800511,0.329190794,0.366622368,0.361441755,"d","ambient","sun-high","control",104.626583901187
"ch07","Mar",2014,"shade","high",12.51439355,0.14496406,240.0229002,2.490955661,1.786755176,28.26242828,"16.78078753",13.0216195,0.610326002,0.206602871,0.202765879,"l","ambient","shade-high","control",179.450685063648
"ch07","Mar",2014,"shade","low",8.369599559,0.100021499,251.0016867,1.741699772,1.784152181,28.12192917,"21.40119713",12.9858127,0.630275811,0.131344997,0.128891523,"l","ambient","shade-low","control",187.279430427079
"ch07","Feb",2014,"shade","low",10.8002018,0.10805666,225.0828,1.051074615,1.003,20.97770309,"18.78893627",14.33634773,0.569547414,0.313756241,0.30950706,"p","ambient","shade-low","control",190.660530770939
"ch07","Feb",2014,"shade","low",11.01446852,0.112814113,228.3105,1.095145495,1.003,20.92704391,"18.16482775",14.8557009,0.578232732,0.368815812,0.363818799,"p","ambient","shade-low","control",198.446084859361
"ch07","Mar",2014,"shade","low",8.485453071,0.098653228,247.576007,1.713615956,1.77896913,28.09218407,"21.48002395",15.74777705,0.621214451,0.525725604,0.51590668,"l","ambient","shade-low","control",231.435547021566
"ch07","Apr",2014,"sun","high",9.628672062,0.057713414,119.7363091,0.904351182,1.58382238,24.9395771,"20.04095575",9.248673637,0.300904894,0.819977834,0.808347539,"d","ambient","sun-high","control",107.993708675023
"ch07","Mar",2014,"shade","low",8.460383895,0.10245404,252.1927286,1.783021071,1.784447412,28.14720917,"21.07931392",14.22367734,0.634087021,0.187630395,0.184129942,"l","ambient","shade-low","control",207.102039029155
"ch07","Mar",2014,"shade","low",8.509411125,0.103848805,252.7937077,1.798353141,1.776464797,28.11930656,"20.8597832",14.32107085,0.6362932,0.191736427,0.188163077,"l","ambient","shade-low","control",208.412933226717
"ch07","Mar",2014,"shade","low",8.576472717,0.105327709,253.25048,1.815718657,1.769291183,28.10224915,"20.72205631",16.16470277,0.638036725,0.556292287,0.545935499,"l","ambient","shade-low","control",237.83327412204
"ch07","Mar",2014,"shade","high",13.17110478,0.162182372,246.6385216,2.6596936,1.71497341,28.10535431,"16.2773106",13.99763161,0.62963719,0.249581733,0.24495988,"l","ambient","shade-high","control",193.865810145192
"ch07","Feb",2014,"shade","high",17.15972543,0.214905218,242.8273,2.271653404,1.129,21.96565247,"12.42390095",12.94104808,0.631523394,0.223739484,0.220714544,"p","ambient","shade-high","control",166.132185113617
"ch07","Feb",2014,"shade","high",17.4481224,0.218239872,242.2139,2.191535021,1.074,21.53516006,"12.29650781",13.99215389,0.630912292,0.283299218,0.279466868,"p","ambient","shade-high","control",180.624875776149
"ch07","Feb",2014,"shade","high",17.50379955,0.225965873,246.1801,2.18754161,1.038,21.3175869,"12.26001475",12.74533765,0.641470776,0.21025239,0.207411996,"p","ambient","shade-high","control",162.928729825326
"ch07","Dec",2013,"shade","low",12.43603434,0.206308019,259.272158,4.006515475,2.013643213,29.8917141,"16.6069823",13.24328914,0.696710909,0.173143354,0.173327469,"dd","ambient","shade-low","control",187.447083270305
"ch07","Dec",2013,"shade","low",12.45060404,0.207465751,259.8297458,4.018343032,2.009233364,29.87209511,"16.4884253",15.03528194,0.69797314,0.279338671,0.279622364,"dd","ambient","shade-low","control",215.258029340448
"ch07","Mar",2014,"shade","high",13.02876949,0.155602826,242.9580607,2.588403791,1.736058929,28.09802818,"16.57869609",12.43478016,0.619696654,0.178134281,0.174827744,"l","ambient","shade-high","control",169.81790251787
"ch07","Mar",2014,"shade","high",13.06479728,0.159963795,246.1388346,2.630513908,1.718600001,28.07296371,"16.38446529",14.43151912,0.628037251,0.286510142,0.281199422,"l","ambient","shade-high","control",200.539062149362
"ch07","Apr",2014,"shade","low",11.49147419,0.193386196,282.1593568,2.631059784,1.438100889,25.17411041,"15.9238266",18.83559898,0.722508919,0.807204779,0.795611021,"d","ambient","shade-low","control",267.923224298113
"ch07","Apr",2014,"sun","high",9.407465315,0.065649439,157.2886792,1.073621627,1.656184795,25.51112556,"19.86044528",9.621843685,0.394682032,0.24255532,0.239127477,"d","ambient","sun-high","control",118.503855535856
"ch07","Apr",2014,"shade","low",11.45728457,0.193399747,282.6436309,2.584554387,1.412737568,25.04223061,"15.92419715",17.42134861,0.723662224,0.316690301,0.312148041,"d","ambient","shade-low","control",246.465432408219
"ch08","Dec",2013,"sun","high",11.8982287,0.116378697,191.6446018,3.283348248,2.819038908,34.40200806,"17.78739083",9.801448413,0.512168681,0.191834112,0.191753108,"cc","elevated","sun-high","control",129.6210723247
"ch08","Dec",2013,"sun","high",11.95880322,0.116124926,190.3003311,3.288809697,2.829196936,34.4535675,"18.03880131",7.856540063,0.508721676,0.131430789,0.131381804,"cc","elevated","sun-high","control",99.3109722824097
"ch08","Oct",2013,"shade","low",9.453929933,0.076126262,173.1548626,0.745023463,1.003786687,21.0446701,"22.08383325",12.45927099,0.454650781,0.514506577,0.504962897,"gg","elevated","shade-low","control",154.780112197149
"ch08","Feb",2014,"shade","low",8.643173302,0.092043698,239.160923,0.811168687,0.894373792,23.95306778,"20.28184509",14.22174789,0.600615184,0.210166995,0.208419349,"m","elevated","shade-low","control",198.035658293237
"ch08","Mar",2014,"sun","high",8.878349055,0.067655935,173.8202096,1.347284425,2.010597733,30.50760841,"18.706471",10.78739785,0.437445591,0.299492089,0.293628612,"k","elevated","sun-high","control",144.175523208968
"ch08","Mar",2014,"sun","high",8.584222166,0.064530367,171.7509239,1.262667104,1.973528874,30.40324783,"19.25251632",10.09324646,0.431726986,0.222580263,0.21823199,"k","elevated","sun-high","control",133.184062443825
"ch08","Feb",2014,"shade","low",8.693497567,0.092054979,238.2299831,0.802219215,0.88435195,23.92131805,"20.25999221",15.71639265,0.598441608,0.509443789,0.505238429,"m","elevated","shade-low","control",221.165298526919
"ch08","Mar",2014,"sun","high",9.222480529,0.0723092,178.6556861,1.443371129,2.018677557,30.51275826,"18.50211558",9.953672622,0.450515923,0.192404001,0.188635366,"k","elevated","sun-high","control",130.72279239162
"ch08","Feb",2014,"shade","high",15.44661341,0.15751484,217.3234739,1.959105508,1.293234118,23.90283394,"14.23599759",13.06765613,0.560130902,0.316657522,0.314004539,"m","elevated","shade-high","control",168.543286041396
"ch08","Feb",2014,"shade","low",8.733133161,0.094279164,240.9417993,0.805722498,0.867749678,23.96369743,"22.11003596",10.56060871,0.605601929,0.087273758,0.086555995,"m","elevated","shade-low","control",140.875830317663
"ch08","Mar",2014,"sun","high",8.519810754,0.063761837,171.2080788,1.208327263,1.911140383,30.20400429,"19.99790048",9.541951913,0.430276232,0.181019554,0.177489374,"k","elevated","sun-high","control",124.142385808623
"ch08","Feb",2014,"shade","high",15.40327657,0.154772153,215.0845526,1.957940722,1.314174661,23.95214653,"14.37677639",13.89881382,0.554141139,0.44591338,0.442181529,"m","elevated","shade-high","control",180.541349231669
"ch08","Oct",2013,"shade","low",9.614314118,0.079591224,178.3007317,0.73804393,0.952127545,20.8938179,"21.65210365",13.29555798,0.468648839,0.875390083,0.859213876,"gg","elevated","shade-low","control",167.317840409924
"ch08","Feb",2014,"sun","high",12.28379954,0.094771584,175.3676064,1.267542199,1.361171778,24.01756859,"18.59807205",9.84965809,0.444020802,0.220378266,0.218622424,"m","elevated","sun-high","control",119.627992131504
"ch08","Dec",2013,"sun","high",12.0015596,0.11719281,191.2035897,3.314100883,2.826391334,34.42552948,"17.61366246",10.23915032,0.511119931,0.218409741,0.218314585,"cc","elevated","sun-high","control",136.253844578513
"ch08","Oct",2013,"shade","low",9.595788845,0.079447317,178.292133,0.760852219,0.983203016,21.06221581,"21.78654089",13.0658369,0.468504216,0.676808625,0.664286904,"gg","elevated","shade-low","control",164.114138674056
"ch08","Feb",2014,"sun","high",12.72474465,0.101245217,181.3745028,1.277343872,1.286815693,23.86863708,"17.43431704",10.83905146,0.45964667,0.273522346,0.271316471,"m","elevated","sun-high","control",134.852729218839
"ch08","Mar",2014,"sun","high",9.657102205,0.082527776,194.7130655,1.545829646,1.901966779,30.04499626,"18.44275491",10.68617925,0.492116416,0.186366208,0.182722493,"k","elevated","sun-high","control",142.895183338659
"ch08","Oct",2013,"shade","high",14.06855681,0.128871246,184.1308103,1.421402507,1.151748863,21.2195797,"14.71398041",12.46494339,0.496749867,0.41316626,0.405684107,"gg","elevated","shade-high","control",150.080215728217
"ch08","Oct",2013,"shade","high",14.05290273,0.129655814,185.6304367,1.383971611,1.115165204,20.95191002,"14.80172293",11.05664265,0.500669521,0.254007311,0.249411508,"gg","elevated","shade-high","control",130.305640438525
"ch08","Oct",2013,"shade","high",14.24226311,0.131383893,185.5301048,1.395306609,1.110024766,20.96939278,"14.7288074",12.43938354,0.500408922,0.39709241,0.389933037,"gg","elevated","shade-high","control",149.66373528163
"ch08","Oct",2013,"shade","low",9.388416103,0.075189718,172.1216283,0.751470576,1.024696483,21.1402874,"22.43949441",10.48942822,0.451817668,0.202258803,0.198509816,"gg","elevated","shade-low","control",125.703791529751
"ch08","Jan",2014,"shade","high",18.75610229,0.26945916,252.4591178,3.441871062,1.378135941,25.81388474,"10:50:20",11.51077661,0.665,0.276369386,0.273,"t","elevated","shade-high","control",184.593054335214
"ch08","Oct",2013,"shade","low",9.541626282,0.078212467,176.4868369,0.755444048,0.991320448,21.03305626,"21.99593519",10.9666435,0.463596615,0.219320501,0.215256893,"gg","elevated","shade-low","control",132.98143618053
"ch08","Dec",2013,"shade","high",19.47221519,0.327916357,241.5362139,6.469697564,2.119303708,32.58961868,"10.42319192",13.09300018,0.677883502,0.276156515,0.275673951,"cc","elevated","shade-high","control",171.024695495301
"ch08","Dec",2013,"shade","high",19.59650905,0.330212071,241.8317207,6.315911542,2.057169626,32.28811264,"10.4463215",13.42821808,0.678729076,0.294540318,0.29402254,"cc","elevated","shade-high","control",175.299202561006
"ch08","Oct",2013,"sun","high",11.55410596,0.083358639,142.118802,1.202671549,1.479888956,23.30508232,"18.57784806",7.693288505,0.378388576,0.190039332,0.186715149,"gg","elevated","sun-high","control",81.3203039290849
